DTree,LASSO
14.0953248639,13.8695819483
6.60454434994,7.47792892177
25.0308724832,25.8634719589
12.523449406,11.9622183418
17.1573781903,17.3145981402
12.8278783383,12.446284968
15.5746015424,15.9986467021
20.8781957354,20.9795765381
13.123597101,12.7066386866
16.6179672131,17.2124291764
8.75874724903,9.25462023719
10.8335189524,10.9123170833
14.6839033457,14.5206478756
14.4071551724,14.1402936809
17.5146097739,17.2026696403
12.997879902,12.7856985042
7.85364427077,8.6136147878
23.9846456693,23.6904303529
6.63583333333,7.21214055119
11.8242503098,11.7077697497
8.75874724903,9.30217322468
9.85740916713,9.95718695033
7.89599877638,8.87479535558
15.6838259833,15.8085693418
12.6499785342,12.2559188219
12.4551123596,11.8844836079
14.3544591195,14.0872458705
11.632905569,11.1436376268
13.7441254181,13.2897269856
11.7769110416,11.2943475125
8.75874724903,9.48095427796
18.5381116585,18.3836485368
8.71560445682,9.15445361482
13.9496914286,13.8835352239
14.8532830189,14.654866427
10.5003351955,10.64992211
12.9174654378,12.7506089887
14.6769054726,14.4199076796
13.123597101,12.7045151057
16.5900833333,16.3490178122
9.37123966942,9.53961421393
6.03,6.44418424424
9.58724651163,9.500119118
24.7793582888,25.6399425124
12.3603284541,12.022346193
18.351789925,18.4868995226
18.351789925,18.4954028522
9.83461290323,10.0382210625
15.8682712579,15.7152284458
8.62018456376,9.06595778734
7.85364427077,8.49794521745
14.2411324786,13.8805103238
11.2965789474,11.1597260976
15.7419866071,16.2279378811
15.5746015424,16.0014257979
12.6499785342,12.3089664606
12.6903425775,12.7022229153
7.46554695934,7.98654313695
15.2521090047,15.4305030783
13.123597101,12.7187470149
16.3187353079,16.1375882979
18.5381116585,18.5681961047
14.6839033457,14.5462243855
10.8335189524,10.8110356485
20.2155314961,20.102744445
10.920659854,10.8808081386
21.9103525641,21.8731018764
10.7353,10.4077297812
9.66701170672,9.90725994641
16.5900833333,16.4608932908
17.6303276756,17.2611986957
13.5920811946,13.1896367634
10.5003351955,10.462287609
22.5763276836,22.8066177569
16.5900833333,16.5344433753
8.75874724903,9.23943043043
15.4663857408,15.108525539
9.79086046512,10.0763334324
12.997879902,12.6873389905
13.4511355932,13.1100522287
18.6144141489,18.6442536488
7.85364427077,8.6636199091
12.6903425775,12.6021144407
16.0948413897,16.3035947618
12.523449406,12.2162428729
8.7669502175,9.23806587187
20.3085073171,20.469473096
17.6303276756,17.4993837291
12.523449406,11.881633886
12.3603284541,11.7908554765
10.5003351955,9.95841860689
16.8188852097,16.9347918084
14.3544591195,14.0733319101
20.8781957354,21.089913802
12.2754512635,11.6197143499
8.75874724903,9.58180656426
21.576184779,21.9350072694
9.55246153846,9.85018640356
19.328804878,19.5982017577
7.89599877638,8.77452281943
7.46554695934,7.92829097084
13.123597101,12.6384788336
7.50971962617,7.88064661255
15.0666611707,15.1173727035
14.3544591195,13.8289485106
22.1305426975,22.5522735201
17.5077454545,17.9072285945
13.5920811946,13.0862341142
16.23359375,17.0590129369
10.5003351955,10.4122790019
18.6144141489,18.7337981942
8.71560445682,9.32036118354
6.5802997416,7.0563402248
9.85740916713,10.3931455473
18.5381116585,18.5731094437
15.4663857408,15.43824523
21.576184779,21.5075141
20.4532384937,20.346460478
12.2754512635,11.735009818
14.2494230769,14.1779757726
10.5003351955,10.4930830984
12.997879902,12.5619541514
12.997879902,12.3063651154
15.7419866071,15.8431902866
18.351789925,18.4842986278
12.3603284541,11.9144376002
8.75874724903,9.24251769653
23.0367606769,23.2373904954
11.6632740214,11.0126844269
10.7353,10.5472195067
19.0590909091,20.1835461285
11.6506707317,11.3934445839
6.63583333333,7.30393513111
7.40827380952,8.07354317157
7.85364427077,8.40202505823
19.5742221058,19.7962101121
12.523449406,12.0769874946
19.1738683128,18.9958352964
14.5513779371,14.041355836
23.8452941176,24.6767277534
14.3544591195,13.9754543229
8.75874724903,9.31808307703
16.0948413897,16.2104865779
12.9174654378,12.6812829846
16.8188852097,16.9214760343
9.60546875,9.88460137865
16.6179672131,17.1177780517
19.339301676,19.1679350742
8.75874724903,9.27001885011
20.0084821429,20.0377062917
10.5003351955,10.6164779243
12.4551123596,11.8299291142
13.5920811946,13.0627450782
17.117760075,17.1512724096
14.6812494382,14.4150047254
6.5802997416,7.21605322614
6.5802997416,7.24421766999
14.6812494382,14.3640942822
18.351789925,18.5131472376
11.7769110416,11.412176836
6.60454434994,7.30502851564
8.75874724903,8.99802127877
14.3544591195,14.0539560298
7.46554695934,7.8948562241
7.85364427077,8.96398570586
13.123597101,12.6785667881
12.523449406,12.0012345786
13.7441254181,13.4725905123
16.8188852097,17.1409391726
15.2558308157,15.0358081387
10.5986725664,10.8233508076
17.6303276756,17.1111620226
6.02905070119,6.57598696027
19.5742221058,19.9782797862
8.75874724903,9.27623119303
11.7769110416,11.2840693534
10.7353,10.5205298561
16.1180043587,15.8911097293
20.0084821429,20.2752593271
16.5900833333,16.6985702767
15.2120673077,15.1561140012
10.92390625,11.1588125502
13.7441254181,13.4292961978
15.5627854671,15.4819576211
15.0666611707,14.6697376999
7.46554695934,7.40706724688
12.4551123596,12.0713268277
15.8368109339,15.8508033635
14.8919105515,14.656438233
12.9174654378,12.7722854556
7.89599877638,8.67621075578
11.4010909091,11.1129267315
9.40047619048,10.184917151
16.1180043587,15.9219344586
16.0948413897,16.4755209036
14.3544591195,14.0611855682
11.194084507,11.0691858377
12.997879902,12.4946163801
12.997879902,12.4925369672
16.8592801904,16.5913133061
17.2584621849,17.2873625399
17.2360150376,17.233682912
17.8961363636,18.4882945972
14.5123295455,14.3991580516
6.5802997416,7.34133834985
7.5194668008,7.84805586917
20.8603727506,21.0158622481
10.7353,10.6061941496
12.4932222222,12.1154933228
6.03,6.65477061578
13.0134295612,12.7246637707
14.6812494382,14.5536338117
17.2584621849,17.3229152211
10.7353,10.4098029992
14.3544591195,14.0014180176
15.4663857408,15.4621889485
13.7251515152,13.5742806492
13.123597101,12.6196346293
14.6769054726,14.275745783
9.83461290323,10.2308724493
8.75874724903,9.14764327456
8.75874724903,9.10681373869
11.2244166667,11.6977585972
8.71560445682,8.94854095521
18.5381116585,18.5451899629
17.1072542902,17.0867040472
21.576184779,21.8408754885
12.2754512635,11.6626487097
14.2998175182,14.3488047889
17.1573781903,17.4143900917
10.8335189524,10.6626652545
8.75874724903,9.21749569237
8.75874724903,9.30139835143
13.4275202156,13.2053100502
8.75874724903,9.12404121982
17.6303276756,17.4655077283
14.3544591195,13.968237679
7.89599877638,8.68094529283
17.9211924119,18.2196675103
18.070952381,17.8082247161
16.8592801904,16.8172027357
14.6812494382,14.3702590821
20.0084821429,20.3367186569
14.6812494382,14.5506078471
10.6531273408,10.5990667067
14.5123295455,14.4582022463
13.2037270987,12.7588985339
13.9496914286,13.8164307312
9.50523809524,10.0137186185
13.7441254181,13.308389424
20.0084821429,20.3610065901
21.9103525641,21.9189974656
18.351789925,18.3751268481
15.2558308157,15.353452535
13.5294212524,13.2848320281
17.6715022173,17.7871340223
11.4966028708,10.9138632358
18.8823788546,20.0244755403
18.8197895903,18.5243423068
16.7823920266,16.5639513948
11.7769110416,11.2901332614
17.6303276756,17.4359832475
18.8197895903,18.7904945346
13.8395927602,13.7885286369
17.117760075,16.8220097646
9.50523809524,9.90493163303
9.60546875,9.896053036
15.0666611707,15.2837628841
12.997879902,12.3996673447
7.89599877638,8.46076078308
22.4462318841,22.5417337714
7.46554695934,7.9363087703
17.4937828371,16.9434319627
14.0953248639,13.8081564541
9.13428571429,9.75623053203
11.6311937378,11.4385949774
12.997879902,12.5512480905
14.3544591195,14.0418967464
16.5900833333,16.3704694718
12.2754512635,11.3135526198
21.0805082873,21.3384706805
6.5802997416,7.15270778516
14.3032911392,14.5735740884
7.85364427077,8.4142763623
16.7823920266,16.7130683498
18.5381116585,18.0498817818
17.6303276756,17.4190433154
14.3352052239,14.3136502776
16.0948413897,16.3496832149
16.8592801904,16.1956827793
13.5920811946,13.2322874084
9.37123966942,9.7953894048
14.3032911392,14.5436668543
17.8571826625,17.5807554573
11.6506707317,11.1870585337
15.9413009709,15.6414174406
17.1072542902,16.9235190432
10.7353,10.568301308
16.5407009346,16.6470127299
12.997879902,12.5432485817
11.4010909091,11.1323756948
8.60806930693,9.4226708682
9.85740916713,9.88018009926
11.7769110416,11.4862031275
10.5986725664,10.7366585314
22.3608712121,22.1432781106
8.75874724903,9.3503301149
14.6839033457,14.4725176559
18.070952381,17.8854748951
9.50523809524,9.83319568626
7.46554695934,8.01010579087
11.969988764,11.5063887819
6.63583333333,7.18154084083
23.2669896194,23.2260597427
18.6144141489,18.4579271552
14.5123295455,14.2802907561
6.03,6.59771676525
11.7769110416,11.3500931536
14.5123295455,14.4095870927
13.4511355932,13.023464297
13.123597101,12.6708119902
23.0367606769,23.1821398918
17.6303276756,17.748366171
14.6812494382,14.0430895658
6.60454434994,7.18790106327
18.070952381,18.1019993531
13.123597101,12.7970480635
7.46554695934,8.05788941832
17.6715022173,17.9064035113
10.8335189524,10.8453147639
10.7353,10.331346841
20.4532384937,20.5287908215
14.8919105515,14.5428615307
24.0289795918,23.5472146926
19.5742221058,19.724359848
18.5381116585,18.4131364912
15.2982022472,15.2082468514
12.997879902,12.781619396
15.0666611707,15.1527233909
11.8242503098,11.6522423632
9.66701170672,9.84248903503
8.71560445682,9.16590928022
21.2014331551,21.26055535
19.7337833424,20.0491546578
13.7515116279,13.980172665
14.3544591195,13.9153856785
12.2754512635,11.6458168582
20.8781957354,21.0617062353
14.3544591195,14.2760375154
17.6303276756,17.4068917546
13.6168648649,13.5617775584
13.9496914286,13.7309569355
23.2938848921,23.1067914777
11.7769110416,11.2766331213
8.75874724903,9.08492659078
12.523449406,11.9298246918
16.5395757576,16.3870262834
18.8197895903,18.6485423255
20.8781957354,21.1646084734
8.75874724903,9.2371714602
16.3187353079,16.2855758869
14.6812494382,14.6985441315
18.070952381,17.8494619187
6.5802997416,7.30273601092
11.6506707317,11.3007613812
6.5802997416,7.504987722
20.0084821429,20.3380859355
11.6506707317,11.140260962
11.6506707317,11.265236554
14.0953248639,14.1087945048
15.6399180938,15.3066234773
6.03,6.56313961614
21.9103525641,21.9389524019
14.6839033457,14.4688767922
13.8395927602,13.4257078116
7.89599877638,8.44235031497
14.8919105515,14.738789269
12.523449406,12.07635711
16.5900833333,16.7205460168
6.02905070119,6.5889703865
13.2126027397,13.1183256605
13.5294212524,13.3296952609
12.997879902,12.5115423271
9.68447058824,10.0056248572
18.6144141489,18.5074792629
22.1305426975,22.4551472962
15.4663857408,15.4136482784
20.0084821429,20.2307332597
17.9211924119,18.2549619654
9.50523809524,9.89232957925
15.0666611707,15.2343307774
8.75874724903,8.99940397501
14.5123295455,14.2847184267
15.5627854671,15.3470497276
9.6935046729,10.1811742953
17.2584621849,17.1849235829
13.4058056581,13.2038303322
18.351789925,18.5692234369
16.8689519651,17.1736555954
15.8682712579,15.9425447614
20.8781957354,21.0712983352
19.1184802158,18.9935450073
9.6935046729,9.92473315682
7.49459521095,7.91357219838
11.8892689784,11.5557030339
11.6506707317,11.1945040715
16.0948413897,16.45356018
14.6839033457,14.6066141999
7.89599877638,8.78788838714
14.6812494382,14.3901027946
16.8689519651,17.2234156241
8.75874724903,9.34135016567
13.5738912134,13.5260003165
18.5381116585,18.2486285683
12.2135,12.0448480447
18.5381116585,18.5078780911
13.6145190157,13.1169236324
13.5647964602,13.4107606488
7.5194668008,8.1500774415
16.5900833333,16.4826448722
6.60454434994,7.46463329709
19.339301676,19.3790219191
8.75874724903,9.25135336336
18.351789925,18.4757629409
6.02905070119,6.56924919106
12.523449406,12.0990069364
10.7353,10.5682470578
17.5146097739,17.1973827376
17.2584621849,17.1243192327
10.7353,10.5538880718
5.98149191445,6.59521676286
10.6946837945,10.3639442464
7.85364427077,8.8341937759
13.7515116279,13.8119124598
12.3312698413,12.0136318517
17.4937828371,17.4744106296
18.351789925,18.1767951729
9.85740916713,10.058195115
24.4510989011,24.8074654195
14.0953248639,13.7805267758
14.8919105515,14.7523673585
20.0084821429,20.606325013
16.8592801904,16.5675528911
20.0084821429,20.1472065125
10.21125,10.7121845198
12.3603284541,12.028478592
16.0948413897,16.3265279183
9.85740916713,10.4074793218
8.75874724903,8.96039552326
7.89599877638,8.6672090962
12.8651966874,12.3719345681
13.9406589428,13.3916433281
12.2642845327,12.0437935611
12.6499785342,12.3022389478
9.58724651163,9.80661668318
12.523449406,12.0278775091
15.0513545817,14.7966978813
11.7925689655,11.21994546
12.237408867,11.976770862
21.0805082873,21.4019420709
15.2120673077,15.3250143479
8.75874724903,9.06906033629
14.4071551724,14.1127785303
8.75874724903,9.35576428855
12.523449406,12.1826105304
6.60454434994,7.45507756997
15.6838259833,15.8351089594
13.2553,13.1761187503
14.8919105515,14.7322620106
14.4071551724,13.7960486159
12.997879902,12.6131511552
11.7769110416,11.3818125123
16.8592801904,16.7249431567
15.2120673077,15.099123589
14.2411324786,13.9373567139
13.123597101,12.5252770108
16.8592801904,16.6148549741
14.0953248639,14.0081677265
19.1738683128,19.4108358285
12.997879902,12.4440496176
16.8592801904,16.6060038138
9.66701170672,9.73773387545
6.63583333333,7.39291424786
16.296562212,15.977488333
7.86873462214,8.65952045406
7.46554695934,8.08303122879
12.997879902,12.6320099862
7.46554695934,7.86236496253
19.339301676,19.5978248504
6.63583333333,7.2365782862
20.3196810345,20.6740849007
10.8335189524,10.6657020616
9.60546875,9.89751748084
15.2558308157,15.0524979716
17.3638072289,17.5789529378
16.1180043587,15.4782935571
7.49459521095,7.69117317522
13.7441254181,13.3346807632
19.27925,19.7829200074
14.6839033457,14.7883997814
12.3312698413,12.1321862641
17.4937828371,17.1353081426
13.4511355932,13.0343711476
18.5381116585,18.7037930248
9.66287769784,10.2883245179
10.8335189524,10.6961366319
14.8505868545,14.4162497335
14.3544591195,14.1925437456
13.4058056581,13.1836358059
18.6144141489,18.8972689827
7.46554695934,7.83574318763
7.49459521095,7.92045364323
15.2120673077,15.3775960407
14.3544591195,13.7804017768
18.070952381,18.2191163753
8.75874724903,9.32808621494
8.71560445682,9.38050887909
15.0337389912,14.6566898685
8.75874724903,8.984309669
19.147625,19.2514691491
8.75874724903,9.06546186295
10.7353,10.499386203
14.6839033457,14.8831082049
20.8781957354,20.7922897631
18.8390566038,21.1845180316
12.8278783383,12.3632906301
23.0367606769,23.5556050582
6.5802997416,7.31527595824
10.7353,10.5015718345
14.0953248639,13.9324296473
25.9008695652,27.6326437494
18.6144141489,18.6469705096
7.5194668008,7.80147007948
14.3544591195,14.1855911157
14.2998175182,14.1899702165
15.4663857408,15.380902762
8.71560445682,9.05152107142
15.2982022472,15.2907911507
11.6506707317,11.2128102604
8.75874724903,9.15216879457
9.78487012987,10.0297153597
14.4071551724,14.1206640615
17.6715022173,17.685643604
16.3187353079,16.0976633639
17.9211924119,18.5046373062
8.75874724903,9.084111481
14.3544591195,14.1708783026
5.98149191445,6.70107689351
15.9413009709,16.1381000405
13.9496914286,13.6299071653
13.2037270987,12.4418411081
13.9496914286,13.7554990507
17.5146097739,17.2516779822
8.7669502175,9.29753433215
14.602,15.2859332404
13.7441254181,13.2933077314
16.6471428571,16.5870756581
18.8197895903,18.7184764963
18.351789925,18.4312278161
14.6839033457,14.4894789743
17.3638072289,18.0793712368
13.4058056581,13.1660792947
14.0953248639,13.8730657994
13.123597101,12.7554824122
16.1212280702,16.5122513732
20.0084821429,20.0983395106
25.6226011561,26.3844440595
6.60454434994,7.413014113
16.8592801904,16.6045334226
12.3603284541,11.9194771884
6.60454434994,7.36418017374
18.9442857143,19.5861211912
14.6839033457,14.6654175204
16.8592801904,16.4960570111
14.2998175182,14.3543553905
11.7769110416,11.4148801633
8.75874724903,9.3076382641
16.6179672131,17.1588635678
12.2754512635,11.7968043252
14.0953248639,13.9210679984
10.6531273408,10.6666245216
12.2642845327,11.6628115934
14.6968441065,14.6997633508
23.0367606769,23.2622221442
14.5123295455,14.1296237232
14.5513779371,14.3111043927
12.6910837438,12.2183435412
9.58724651163,10.0390663433
18.7734428086,18.9624309001
7.89599877638,8.71371478954
13.7629432624,13.8950692392
10.8335189524,10.5663415305
9.79086046512,9.73550992485
18.7734428086,19.0954779905
9.85740916713,9.97499340365
12.4960091743,12.304146682
11.6617629179,11.5728485111
14.8919105515,14.6550411656
17.6303276756,17.4041270512
13.7441254181,13.4318848828
15.7419866071,15.6063530666
21.2014331551,21.1502936375
15.2521090047,15.240280969
11.7769110416,11.5186854396
17.6303276756,17.4192742511
16.7823920266,16.377178969
16.5900833333,16.5084821236
12.2642845327,11.7873315133
13.4058056581,13.1712654257
12.997879902,12.5272431531
18.5381116585,18.5338903939
14.3544591195,13.9378724975
12.2754512635,11.7271259612
8.75874724903,9.36547289983
6.5802997416,7.18719593046
9.58724651163,9.85191021087
7.46554695934,7.82518122859
9.85740916713,10.1761783699
17.6303276756,17.5114306169
14.0953248639,13.9626182714
25.1616550117,27.069579795
12.8278783383,12.6668126344
21.7358675799,22.6013871916
7.85364427077,8.60294862712
14.6769054726,14.1479364218
15.9413009709,16.0244741848
6.5802997416,7.22907590876
23.4358959538,23.4501739638
15.8368109339,16.0793919137
7.85364427077,8.48837428022
24.6826190476,24.9385665173
7.85364427077,8.85042838362
13.4275202156,13.2198761601
13.7629432624,13.7886774365
19.5742221058,19.724920203
14.4751789264,14.1450397339
15.6399180938,15.2042048957
14.6839033457,14.5475872035
10.615,10.3634797054
21.9103525641,21.7961464043
21.576184779,21.5366073749
18.351789925,18.5610631716
16.8592801904,16.5612056649
9.85740916713,9.90519493394
10.8335189524,10.7897462254
17.2360150376,17.303855637
10.7353,10.5849112865
16.9440888889,16.8713499261
17.6303276756,17.3992962489
9.58724651163,10.0476318911
10.7353,10.6132481795
15.4724437299,15.7778451039
21.9103525641,21.9403007701
12.9174654378,12.8980609406
12.9174654378,12.3819889768
15.0666611707,14.8423406848
21.2014331551,21.2483765832
10.5003351955,10.3697408718
9.58724651163,9.8490939738
17.6303276756,17.5090237033
15.2558308157,14.9230794534
13.7441254181,13.326483257
15.0666611707,15.0312239996
15.9413009709,15.8363525788
8.75874724903,9.41881590168
20.4532384937,20.3307618074
24.7793582888,25.7876743395
21.576184779,21.645042251
13.9496914286,13.7119243727
7.85364427077,8.79037005359
7.86873462214,8.48678002952
13.7441254181,13.3348714033
11.7769110416,11.3273351629
12.997879902,12.5629878466
17.2584621849,17.2664251402
7.85364427077,8.51216782281
7.85364427077,8.51656583257
13.4275202156,13.1658115504
14.5123295455,13.9662579769
10.8335189524,10.7081622028
6.02905070119,6.6980142637
14.3544591195,13.9815792275
16.5900833333,16.179902268
17.5077454545,17.9453429039
13.9406589428,13.4295999541
16.8188852097,16.9320923528
22.3085820896,22.2335498714
13.123597101,12.5581838503
14.8919105515,14.8080236746
14.3544591195,13.9714187322
18.61046875,18.8494535048
15.5627854671,15.4516401374
16.8188852097,17.1863554212
21.9103525641,21.9305164924
19.147625,19.2963866941
21.2014331551,21.2382488988
15.5627854671,15.3577779688
8.75874724903,9.22760806789
12.997879902,12.393436061
17.4937828371,17.4248481674
18.5381116585,18.5685051873
15.6838259833,15.6684970199
13.9496914286,13.6735371377
11.4966028708,10.9696016442
21.0500515464,21.8180765715
12.2754512635,11.7544479173
18.7734428086,18.8595386562
9.79086046512,10.0595038588
12.997879902,12.6417123108
21.2014331551,21.3273762173
13.4539269406,13.2042509094
10.6531273408,10.5343771062
17.6303276756,17.2192124923
14.5513779371,14.2161835196
14.5123295455,14.4126297465
8.8233490566,9.51889369271
15.0666611707,15.0103987776
12.523449406,11.9972427778
25.1616550117,26.5481052491
16.8592801904,16.7393708509
7.8602254902,8.50142038669
20.3196810345,20.7341475371
17.6715022173,17.8905760437
18.070952381,18.0825568696
14.5123295455,14.4548350926
11.7769110416,11.416387395
12.523449406,11.8435053219
14.3544591195,14.0674153657
7.85364427077,8.66605267014
6.02905070119,6.50095078338
8.71560445682,9.10662910198
8.7669502175,9.38918587521
11.6632740214,11.2036802755
9.60546875,9.72880536403
12.9174654378,13.1309123218
18.351789925,18.66313036
10.7079432624,10.9095097362
8.75874724903,9.02919507725
24.6826190476,25.1183829908
14.3544591195,14.0975972607
15.0666611707,15.0310348084
23.0367606769,22.9920425937
15.5746015424,15.8220076114
14.3544591195,14.220933852
15.4663857408,15.4457753873
7.46554695934,7.84627681909
20.2155314961,20.0057313034
13.7515116279,14.0325106942
14.8475735294,15.2090447032
18.351789925,17.9629554812
17.6715022173,17.7873557479
23.2669896194,23.2565919392
7.89599877638,8.6795788266
12.4932222222,11.8606919039
13.4058056581,13.1394902825
14.8919105515,14.5472933807
20.8603727506,21.01745844
9.50523809524,9.99483338457
7.85364427077,8.81935930474
13.41336,13.2453706686
12.523449406,12.0052245497
16.8188852097,17.1245939153
6.02905070119,6.61286520002
11.6506707317,11.374467292
10.7353,10.4461514543
19.328804878,19.8189455446
20.8781957354,21.2673633462
8.75874724903,9.28636551216
12.3603284541,12.0277500637
20.0084821429,20.3517457199
15.4663857408,15.5638219036
9.13428571429,9.74342851577
13.2037270987,12.9120301274
8.7669502175,9.24853451203
11.4010909091,10.9619990396
8.60428571429,9.418108996
11.7841336117,11.5256926939
11.632905569,11.0220118867
15.9413009709,15.897456358
13.2037270987,13.1678452856
17.6303276756,17.3898224314
23.9846456693,23.7131303649
16.296562212,16.1396443688
8.75874724903,8.912123753
25.4128571429,26.9642573357
14.6968441065,14.5098678665
12.2754512635,12.0203880266
13.8395927602,13.3645970917
20.3085073171,20.5117197269
16.8592801904,16.713693014
8.55684210526,9.05250874249
10.7353,10.6276479798
6.02905070119,6.54477035138
16.5515151515,16.3923179357
13.4058056581,13.372937077
12.2642845327,11.9412022759
13.123597101,12.7650522028
7.40827380952,8.08430053786
7.5194668008,8.05378085079
14.657739726,14.3857929033
6.60454434994,7.44176928615
13.2037270987,12.6819230358
17.6303276756,17.2513366395
19.1184802158,19.1855983489
17.3638072289,17.835324414
11.6506707317,11.0764475572
15.2558308157,15.3357805944
10.8335189524,10.7588918144
13.4511355932,12.8265210957
17.1072542902,17.4127192208
10.5003351955,10.4166139762
13.123597101,12.6762571042
14.4104,14.4870120296
13.123597101,12.0837905954
18.5381116585,18.6476847342
16.1180043587,15.9464703535
17.5077454545,17.8290486124
15.9413009709,15.9070417457
13.123597101,12.8009333405
15.4663857408,15.2044389553
7.5194668008,7.93890055294
25.1616550117,26.5697124883
15.2659701493,15.432184837
12.9174654378,12.415407538
19.1738683128,19.284595673
19.1738683128,19.1169177091
10.8335189524,10.8929522054
24.7793582888,25.5475723529
18.070952381,18.2709306787
18.070952381,17.6936801561
11.6506707317,11.2075052375
9.85740916713,9.92076558828
10.76375,10.6328079809
8.8233490566,9.31416743988
10.7353,10.6060795704
8.7669502175,9.08771885985
17.2584621849,17.2567355781
11.4010909091,11.121439912
23.3994354839,23.1118786485
19.8296,19.7597603871
15.4663857408,15.3392728474
15.7679618594,15.5168262029
16.296562212,15.8977164849
13.7629432624,13.7357185581
20.0084821429,20.3440073751
15.6399180938,15.2117260179
10.307,10.395550177
20.7992222222,20.7389766984
14.0953248639,13.7208473433
18.351789925,18.2900894477
6.02905070119,6.471376749
8.86714436806,9.42605518908
14.4751789264,14.2265948453
7.86873462214,8.63127207046
9.85740916713,10.1221456092
15.4663857408,15.3809184929
11.8892689784,11.5738839812
13.5920811946,13.0058914011
16.1180043587,15.3282906265
14.3544591195,14.0018614123
7.46554695934,8.1062157842
12.8651966874,12.3208692755
12.2754512635,11.8713639113
15.229,15.0270009617
12.3603284541,12.0329191743
21.576184779,21.7977781607
7.46554695934,7.91544391747
18.351789925,18.4339016856
12.997879902,12.6277133181
16.0617322835,15.8792584398
12.997879902,12.5862688485
11.7769110416,11.4025777116
17.117760075,16.6748429691
18.8112820513,19.0864273001
17.117760075,16.9850238783
8.7669502175,9.06819834264
11.6506707317,11.1268785804
13.4058056581,13.1395450086
12.2642845327,11.8378308604
15.0666611707,15.1868769194
21.9103525641,21.9773987146
7.46554695934,8.17860204736
12.997879902,12.6236970331
12.523449406,11.9629928994
7.46554695934,7.91433642381
12.3603284541,11.6691897699
22.4006521739,22.1120844085
11.7516528926,11.5122648841
15.9413009709,15.7869398657
9.6935046729,9.83886796578
16.296562212,16.1223142172
20.8603727506,20.9124919578
17.6303276756,17.402267085
14.3544591195,13.8718523084
11.6506707317,11.2174484143
13.7441254181,13.4312102398
9.79759229535,10.1534396173
7.40827380952,7.89595434953
18.070952381,17.8836716549
13.4058056581,13.158125744
21.7358675799,22.3817101173
12.4551123596,11.7976015997
11.4010909091,11.0565480222
8.75874724903,8.85837036377
18.5381116585,18.6606290484
6.60454434994,7.52373738003
18.36,19.3643517514
19.7337833424,19.5109108652
19.5742221058,19.6660347279
12.3603284541,11.9474885156
10.8335189524,10.6495018632
17.117760075,16.861579924
15.0666611707,15.0624240184
18.070952381,17.8102449506
7.85364427077,8.41595751754
14.0953248639,13.8959314567
13.123597101,12.6854379266
13.7441254181,13.2198957492
16.5395757576,16.7125371917
7.89599877638,8.73299662214
12.997879902,12.5315788133
7.85364427077,8.61947313774
20.8781957354,21.5326162293
19.1184802158,19.1665884058
15.9413009709,15.8623230123
16.5900833333,16.4219460006
15.8682712579,16.0273982952
9.37123966942,9.88030214194
15.6838259833,15.6849816222
16.8689519651,17.118911524
18.070952381,18.0172401313
15.4663857408,15.2104642456
8.75874724903,9.44398748444
21.9103525641,21.7808395205
7.89599877638,8.54259855874
13.5920811946,13.3031742805
18.3921447028,18.3499099182
11.6506707317,11.5351624678
23.5666048237,25.8110819914
20.8781957354,21.7294400684
10.7353,10.6530772656
13.8395927602,13.5569580479
15.229,14.9333341811
13.5920811946,13.2375332636
9.79086046512,10.0902541308
7.89599877638,8.7378965134
18.070952381,17.8198771713
11.6617629179,11.3598342502
22.5763276836,22.5791911864
22.5763276836,22.2922810745
6.01311504425,6.64916769562
13.4058056581,13.1027694035
16.8592801904,16.5831692029
22.5425465839,23.0651050258
14.8919105515,14.7678040031
11.7769110416,11.3851481457
16.8592801904,16.5935732097
14.8919105515,14.5468335589
6.5802997416,7.05820494923
10.6531273408,10.6421253769
12.6499785342,12.091273473
15.2558308157,15.4296666082
8.75874724903,9.04596645994
8.75874724903,9.46798198009
18.351789925,18.3139578255
18.070952381,17.6989977642
10.8712947658,10.5456033374
14.2998175182,14.2948378149
18.351789925,18.1949346259
14.8919105515,14.6969099372
13.7441254181,13.3731083252
8.60806930693,9.51498947356
16.3187353079,16.1019188292
21.2014331551,21.339668157
19.9134782609,19.9234435053
12.523449406,12.1750802746
7.85364427077,8.67356096132
20.4532384937,20.514190161
14.0953248639,13.9567473186
6.5802997416,7.37545804152
17.2584621849,17.2948814335
20.8781957354,21.526186963
19.7337833424,19.889616024
10.7567233486,10.7948809347
15.3381707317,14.6668961101
11.632905569,11.1911643039
15.4663857408,15.317814768
15.4663857408,15.2831997207
8.75874724903,9.37392234127
12.3312698413,11.9296630736
19.0590909091,20.4934387214
9.60546875,10.0175097611
14.6769054726,14.3793496684
6.5802997416,7.14826884919
10.920659854,10.9039284455
14.6812494382,14.4228142376
7.85364427077,8.63813282967
11.8242503098,11.4659565198
16.8188852097,17.1744311488
20.8548,21.4077780952
6.02905070119,6.54160089808
23.9556596409,25.7325749065
17.1072542902,17.0590131794
6.63583333333,7.18070990788
23.4358959538,23.1358236978
19.5742221058,19.5381876174
11.9163425926,11.7587746346
16.8592801904,16.7238678568
16.1180043587,15.7705222092
7.46554695934,7.80976243717
15.8275213675,16.1448991322
6.03,6.48562338749
15.229,15.004830503
17.6715022173,17.727334543
7.85364427077,8.75584868897
14.6839033457,14.6316560538
13.2553,13.1934268635
19.9211111111,20.4688142716
11.6506707317,11.3807231003
10.7353,10.7465102917
13.2126027397,12.8696707175
